humidity,pressure,wind_speed,cloud_cover,temperature
62.046677024453025,983.2899583825839,8.250969341061692,96.91482565592469,54.825547542061116
46.03536776368273,991.2160187600375,10.103890702427194,34.64022512680025,64.01618731140321
89.82195677159362,984.3718471527993,27.43252035932423,62.02840233040517,49.28939973214681
52.223685736962096,1007.9496624879306,19.048739449859404,38.01264126433137,60.654352995628535
49.973045457938106,1014.213499703724,0.5086241227936106,1.1833027704200139,68.2956805547815
71.30966811502151,1000.9245460744721,9.822210312238722,9.163849476705611,61.49814045328494
93.62653261593348,1009.1584826515724,17.956296895025073,23.231633186193225,54.680281212951215
60.64143349765633,984.6989191690633,4.440195667098558,81.21681867134421,58.65031449940569
77.81525308435444,1022.3477132586684,2.948732992427716,44.206485152594134,60.69271453715483
56.55064199168067,981.8030126092345,1.7815459725945548,58.862366427539634,60.370292872333025
37.504612080547005,1014.8934070961193,18.91739216254745,94.3856572602534,57.33755807091198
29.916186100670565,1003.8340597927693,9.617922771825455,14.70237116975518,66.51530537089002
30.906114919950333,990.109206054632,11.21035967293422,86.18193696255506,60.92534767078238
21.706057268841263,1008.7680728898114,1.8012111382531693,37.92360079629707,68.79969938283203
64.23218216704882,1022.952152593214,22.140564737532976,33.74800023629234,58.278407711865974
30.488478349920356,1002.7437328068872,23.002703617565846,62.55282909356904,59.49317511817036
89.25586727528754,1000.2239964082274,24.8830666612778,89.86385505538821,49.3769419368647
98.63180197344096,987.8353212495549,19.54990039684849,34.853591242389705,50.85175451936395
59.66949814248602,1012.701679209568,23.198657186930436,76.14082411877006,55.29242243759464
55.97391567601062,1025.5407542693724,17.316792326043856,1.9242084525597947,63.92794783969782
47.84579803257383,1010.873785265395,14.749111819376633,62.3101612367986,59.33205005035325
71.04215564074825,989.0798159211464,7.7943762298777965,63.055866949391024,55.753922116522496
68.64216736117737,1016.3675306625482,1.6013258831925115,55.6060520273184,60.815570789056544
47.470569674180325,981.6577970589602,8.75465899884978,93.78226242614252,58.4116722800892
47.45333213892025,1026.092967158073,20.508786395715617,93.85912799711235,57.70737355676769
71.58430666532797,1030.6822350941568,27.80504760030129,34.20608768072933,56.32758187905105
64.36369457843014,1012.8370069422546,7.6864117840119315,45.63642523156438,59.79542549303193
77.48443421906946,1028.4979000437638,20.09547441038737,79.2375550378639,53.70902222881557
95.31138796033284,984.64780685037,14.347339399819747,84.39114008682628,50.15150227524416
82.36732487997338,992.5589471774492,18.826452538820597,41.79688048369085,54.554380303413645
44.34765664269662,997.4493350345296,0.04865528711323286,34.90265929433144,64.73373945604273
80.72979470805419,1022.5241689031982,3.6795935129501145,82.06165297611285,56.785439878316254
56.001962184977,1006.633191476876,6.510633714724959,37.68694883953222,62.59834199907832
82.21251125501544,999.1591104048939,26.803535813918376,40.52321926026241,54.63387761300378
90.92570164403801,988.693833453809,1.2158295982644007,13.553043110555073,59.59069989534766
39.99514793039218,1024.5853646877888,17.08901588043232,54.29491375419353,62.7245918450221
39.09160092239652,981.1287881312878,27.859179504978396,32.6448065451616,59.918076852016284
54.60999266193163,998.5498756049627,19.562097536138506,59.06067294228793,57.175071550620856
24.12270989184134,993.352658291719,14.532123670296619,44.820906746415645,64.88675282616347
